,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
11,03/23/19,01:10 PM,04:10 PM,Angels at Padres,Peoria Stadium - Peoria,Local TV: FSSD ----- Local Radio: KWFN 97.3,03/23/19,03/23/19,04:10 PM,07:10 PM,False,True,03/23/19,12:10 PM,03:10 PM,FREE,BUSY
12,03/24/19,12:10 PM,03:10 PM,Cubs at Padres,Peoria Stadium - Peoria,Local TV: FSSD ----- Local Radio: KWFN 97.3,03/24/19,03/24/19,03:10 PM,06:10 PM,False,True,03/24/19,11:10 AM,02:10 PM,FREE,BUSY
13,03/28/19,01:10 PM,04:10 PM,Giants at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,03/28/19,03/28/19,04:10 PM,07:10 PM,False,True,03/28/19,12:10 PM,03:10 PM,FREE,BUSY
14,03/29/19,07:10 PM,10:10 PM,Giants at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,03/29/19,03/30/19,10:10 PM,01:10 AM,False,True,03/29/19,06:10 PM,09:10 PM,FREE,BUSY
15,03/30/19,05:40 PM,08:40 PM,Giants at Padres,Petco Park - San Diego,Local TV: FSSD- FS1- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,03/30/19,03/30/19,08:40 PM,11:40 PM,False,True,03/30/19,04:40 PM,07:40 PM,FREE,BUSY
16,03/31/19,01:10 PM,04:10 PM,Giants at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,03/31/19,03/31/19,04:10 PM,07:10 PM,False,True,03/31/19,12:10 PM,03:10 PM,FREE,BUSY
17,04/01/19,07:10 PM,10:10 PM,D-backs at Padres,Petco Park - San Diego,Local TV: FSSD ----- Local Radio: KWFN 97.3- XEMO 860,04/01/19,04/02/19,10:10 PM,01:10 AM,False,True,04/01/19,06:10 PM,09:10 PM,FREE,BUSY
18,04/02/19,07:10 PM,10:10 PM,D-backs at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,04/02/19,04/03/19,10:10 PM,01:10 AM,False,True,04/02/19,06:10 PM,09:10 PM,FREE,BUSY
19,04/03/19,12:40 PM,03:40 PM,D-backs at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,04/03/19,04/03/19,03:40 PM,06:40 PM,False,True,04/03/19,11:40 AM,02:40 PM,FREE,BUSY
20,04/15/19,07:10 PM,10:10 PM,Rockies at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,04/15/19,04/16/19,10:10 PM,01:10 AM,False,True,04/15/19,06:10 PM,09:10 PM,FREE,BUSY
21,04/16/19,06:10 PM,09:10 PM,Rockies at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,04/16/19,04/17/19,09:10 PM,12:10 AM,False,True,04/16/19,05:10 PM,08:10 PM,FREE,BUSY
22,04/18/19,07:10 PM,10:10 PM,Reds at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,04/18/19,04/19/19,10:10 PM,01:10 AM,False,True,04/18/19,06:10 PM,09:10 PM,FREE,BUSY
23,04/19/19,07:10 PM,10:10 PM,Reds at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,04/19/19,04/20/19,10:10 PM,01:10 AM,False,True,04/19/19,06:10 PM,09:10 PM,FREE,BUSY
24,04/20/19,05:40 PM,08:40 PM,Reds at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,04/20/19,04/20/19,08:40 PM,11:40 PM,False,True,04/20/19,04:40 PM,07:40 PM,FREE,BUSY
25,04/21/19,01:10 PM,04:10 PM,Reds at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,04/21/19,04/21/19,04:10 PM,07:10 PM,False,True,04/21/19,12:10 PM,03:10 PM,FREE,BUSY
26,04/23/19,07:10 PM,10:10 PM,Mariners at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,04/23/19,04/24/19,10:10 PM,01:10 AM,False,True,04/23/19,06:10 PM,09:10 PM,FREE,BUSY
27,04/24/19,12:40 PM,03:40 PM,Mariners at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,04/24/19,04/24/19,03:40 PM,06:40 PM,False,True,04/24/19,11:40 AM,02:40 PM,FREE,BUSY
28,05/03/19,07:10 PM,10:10 PM,Dodgers at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,05/03/19,05/04/19,10:10 PM,01:10 AM,False,True,05/03/19,06:10 PM,09:10 PM,FREE,BUSY
29,05/04/19,05:40 PM,08:40 PM,Dodgers at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,05/04/19,05/04/19,08:40 PM,11:40 PM,False,True,05/04/19,04:40 PM,07:40 PM,FREE,BUSY
30,05/05/19,01:10 PM,04:10 PM,Dodgers at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,05/05/19,05/05/19,04:10 PM,07:10 PM,False,True,05/05/19,12:10 PM,03:10 PM,FREE,BUSY
31,05/06/19,07:10 PM,10:10 PM,Mets at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,05/06/19,05/07/19,10:10 PM,01:10 AM,False,True,05/06/19,06:10 PM,09:10 PM,FREE,BUSY
32,05/07/19,07:10 PM,10:10 PM,Mets at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,05/07/19,05/08/19,10:10 PM,01:10 AM,False,True,05/07/19,06:10 PM,09:10 PM,FREE,BUSY
33,05/08/19,12:40 PM,03:40 PM,Mets at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,05/08/19,05/08/19,03:40 PM,06:40 PM,False,True,05/08/19,11:40 AM,02:40 PM,FREE,BUSY
34,05/16/19,07:10 PM,10:10 PM,Pirates at Padres,Petco Park - San Diego,Local TV: FSSD- MLBN (out-of-market only)- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,05/16/19,05/17/19,10:10 PM,01:10 AM,False,True,05/16/19,06:10 PM,09:10 PM,FREE,BUSY
35,05/17/19,07:10 PM,10:10 PM,Pirates at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,05/17/19,05/18/19,10:10 PM,01:10 AM,False,True,05/17/19,06:10 PM,09:10 PM,FREE,BUSY
36,05/18/19,05:40 PM,08:40 PM,Pirates at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,05/18/19,05/18/19,08:40 PM,11:40 PM,False,True,05/18/19,04:40 PM,07:40 PM,FREE,BUSY
37,05/19/19,01:10 PM,04:10 PM,Pirates at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,05/19/19,05/19/19,04:10 PM,07:10 PM,False,True,05/19/19,12:10 PM,03:10 PM,FREE,BUSY
38,05/20/19,07:10 PM,10:10 PM,D-backs at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,05/20/19,05/21/19,10:10 PM,01:10 AM,False,True,05/20/19,06:10 PM,09:10 PM,FREE,BUSY
39,05/21/19,07:10 PM,10:10 PM,D-backs at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,05/21/19,05/22/19,10:10 PM,01:10 AM,False,True,05/21/19,06:10 PM,09:10 PM,FREE,BUSY
40,05/22/19,12:40 PM,03:40 PM,D-backs at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,05/22/19,05/22/19,03:40 PM,06:40 PM,False,True,05/22/19,11:40 AM,02:40 PM,FREE,BUSY
41,05/31/19,07:10 PM,10:10 PM,Marlins at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,05/31/19,06/01/19,10:10 PM,01:10 AM,False,True,05/31/19,06:10 PM,09:10 PM,FREE,BUSY
42,06/01/19,07:10 PM,10:10 PM,Marlins at Padres,Petco Park - San Diego,Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: KWFN 97.3- XEMO 860,06/01/19,06/02/19,10:10 PM,01:10 AM,False,True,06/01/19,06:10 PM,09:10 PM,FREE,BUSY
