,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
26,05/01/19,03:10 PM,04:10 PM,Orioles at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH- MLBN (out-of-market only) ----- Local Radio: WGN 720- WRTO 1200,05/01/19,05/01/19,06:10 PM,07:10 PM,False,True,05/01/19,02:10 PM,03:10 PM,FREE,BUSY
27,05/01/19,,,Orioles at White Sox - Time TBD,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,05/01/19,05/01/19,,,False,True,05/01/19,,,FREE,BUSY
28,05/02/19,07:10 PM,08:10 PM,Red Sox at White Sox,Guaranteed Rate Field - Chicago,Local TV: WGN- MLBN (out-of-market only) ----- Local Radio: WGN 720- WRTO 1200,05/02/19,05/02/19,10:10 PM,11:10 PM,False,True,05/02/19,06:10 PM,07:10 PM,FREE,BUSY
29,05/03/19,07:10 PM,08:10 PM,Red Sox at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,05/03/19,05/03/19,10:10 PM,11:10 PM,False,True,05/03/19,06:10 PM,07:10 PM,FREE,BUSY
30,05/04/19,06:10 PM,07:10 PM,Red Sox at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,05/04/19,05/04/19,09:10 PM,10:10 PM,False,True,05/04/19,05:10 PM,06:10 PM,FREE,BUSY
31,05/05/19,01:10 PM,02:10 PM,Red Sox at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,05/05/19,05/05/19,04:10 PM,05:10 PM,False,True,05/05/19,12:10 PM,01:10 PM,FREE,BUSY
32,05/13/19,07:10 PM,08:10 PM,Indians at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,05/13/19,05/13/19,10:10 PM,11:10 PM,False,True,05/13/19,06:10 PM,07:10 PM,FREE,BUSY
33,05/14/19,01:10 PM,02:10 PM,Indians at White Sox,Guaranteed Rate Field - Chicago,Local TV: WGN- MLBN (out-of-market only) ----- Local Radio: WGN 720- WRTO 1200,05/14/19,05/14/19,04:10 PM,05:10 PM,False,True,05/14/19,12:10 PM,01:10 PM,FREE,BUSY
34,05/16/19,07:10 PM,08:10 PM,Blue Jays at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH+ ----- Local Radio: WGN 720- WRTO 1200,05/16/19,05/16/19,10:10 PM,11:10 PM,False,True,05/16/19,06:10 PM,07:10 PM,FREE,BUSY
35,05/17/19,07:10 PM,08:10 PM,Blue Jays at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,05/17/19,05/17/19,10:10 PM,11:10 PM,False,True,05/17/19,06:10 PM,07:10 PM,FREE,BUSY
36,05/18/19,01:10 PM,02:10 PM,Blue Jays at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH- MLBN (out-of-market only) ----- Local Radio: WGN 720- WRTO 1200,05/18/19,05/18/19,04:10 PM,05:10 PM,False,True,05/18/19,12:10 PM,01:10 PM,FREE,BUSY
37,05/19/19,01:10 PM,02:10 PM,Blue Jays at White Sox,Guaranteed Rate Field - Chicago,Local TV: WGN ----- Local Radio: WGN 720- WRTO 1200,05/19/19,05/19/19,04:10 PM,05:10 PM,False,True,05/19/19,12:10 PM,01:10 PM,FREE,BUSY
38,05/27/19,01:10 PM,02:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,05/27/19,05/27/19,04:10 PM,05:10 PM,False,True,05/27/19,12:10 PM,01:10 PM,FREE,BUSY
39,05/28/19,07:10 PM,08:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,05/28/19,05/28/19,10:10 PM,11:10 PM,False,True,05/28/19,06:10 PM,07:10 PM,FREE,BUSY
40,05/29/19,07:10 PM,08:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,Local TV: WGN ----- Local Radio: WGN 720- WRTO 1200,05/29/19,05/29/19,10:10 PM,11:10 PM,False,True,05/29/19,06:10 PM,07:10 PM,FREE,BUSY
41,05/30/19,07:10 PM,08:10 PM,Indians at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH- MLBN (out-of-market only) ----- Local Radio: WGN 720- WRTO 1200,05/30/19,05/30/19,10:10 PM,11:10 PM,False,True,05/30/19,06:10 PM,07:10 PM,FREE,BUSY
42,05/31/19,07:10 PM,08:10 PM,Indians at White Sox,Guaranteed Rate Field - Chicago,Local TV: WGN ----- Local Radio: WGN 720- WRTO 1200,05/31/19,05/31/19,10:10 PM,11:10 PM,False,True,05/31/19,06:10 PM,07:10 PM,FREE,BUSY
43,06/01/19,01:10 PM,02:10 PM,Indians at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,06/01/19,06/01/19,04:10 PM,05:10 PM,False,True,06/01/19,12:10 PM,01:10 PM,FREE,BUSY
44,06/02/19,01:10 PM,02:10 PM,Indians at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,06/02/19,06/02/19,04:10 PM,05:10 PM,False,True,06/02/19,12:10 PM,01:10 PM,FREE,BUSY
45,06/10/19,07:10 PM,08:10 PM,Nationals at White Sox,Guaranteed Rate Field - Chicago,Local TV: WGN ----- Local Radio: WGN 720- WRTO 1200,06/10/19,06/10/19,10:10 PM,11:10 PM,False,True,06/10/19,06:10 PM,07:10 PM,FREE,BUSY
46,06/11/19,07:10 PM,08:10 PM,Nationals at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,06/11/19,06/11/19,10:10 PM,11:10 PM,False,True,06/11/19,06:10 PM,07:10 PM,FREE,BUSY
47,06/13/19,07:10 PM,08:10 PM,Yankees at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,06/13/19,06/13/19,10:10 PM,11:10 PM,False,True,06/13/19,06:10 PM,07:10 PM,FREE,BUSY
48,06/14/19,07:10 PM,08:10 PM,Yankees at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,06/14/19,06/14/19,10:10 PM,11:10 PM,False,True,06/14/19,06:10 PM,07:10 PM,FREE,BUSY
49,06/15/19,06:10 PM,07:10 PM,Yankees at White Sox,Guaranteed Rate Field - Chicago,Local TV: WGN ----- Local Radio: WGN 720- WRTO 1200,06/15/19,06/15/19,09:10 PM,10:10 PM,False,True,06/15/19,05:10 PM,06:10 PM,FREE,BUSY
50,06/16/19,01:10 PM,02:10 PM,Yankees at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,06/16/19,06/16/19,04:10 PM,05:10 PM,False,True,06/16/19,12:10 PM,01:10 PM,FREE,BUSY
51,06/28/19,07:10 PM,08:10 PM,Twins at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,06/28/19,06/28/19,10:10 PM,11:10 PM,False,True,06/28/19,06:10 PM,07:10 PM,FREE,BUSY
52,06/29/19,03:12 PM,04:12 PM,Twins at White Sox,Guaranteed Rate Field - Chicago,Local TV: NBCSCH ----- Local Radio: WGN 720- WRTO 1200,06/29/19,06/29/19,06:12 PM,07:12 PM,False,True,06/29/19,02:12 PM,03:12 PM,FREE,BUSY
53,06/30/19,01:10 PM,02:10 PM,Twins at White Sox,Guaranteed Rate Field - Chicago,Local TV: WGN ----- Local Radio: WGN 720- WRTO 1200,06/30/19,06/30/19,04:10 PM,05:10 PM,False,True,06/30/19,12:10 PM,01:10 PM,FREE,BUSY
