,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
159,06/30/20,07:05 PM,07:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,,06/30/20,06/30/20,10:05 PM,10:05 PM,False,True,06/30/20,06:05 PM,06:05 PM,FREE,BUSY
160,07/01/20,01:05 PM,01:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,,07/01/20,07/01/20,04:05 PM,04:05 PM,False,True,07/01/20,12:05 PM,12:05 PM,FREE,BUSY
161,07/14/20,,,AL All-Stars at NL All-Stars - Time TBD,Dodger Stadium - Los Angeles,,07/14/20,07/14/20,,,False,True,07/14/20,,,FREE,BUSY
162,07/17/20,07:05 PM,07:05 PM,Rays at Orioles,Oriole Park at Camden Yards - Baltimore,,07/17/20,07/17/20,10:05 PM,10:05 PM,False,True,07/17/20,06:05 PM,06:05 PM,FREE,BUSY
163,07/18/20,07:05 PM,07:05 PM,Rays at Orioles,Oriole Park at Camden Yards - Baltimore,,07/18/20,07/18/20,10:05 PM,10:05 PM,False,True,07/18/20,06:05 PM,06:05 PM,FREE,BUSY
164,07/19/20,01:05 PM,01:05 PM,Rays at Orioles,Oriole Park at Camden Yards - Baltimore,,07/19/20,07/19/20,04:05 PM,04:05 PM,False,True,07/19/20,12:05 PM,12:05 PM,FREE,BUSY
165,07/20/20,07:05 PM,07:05 PM,Mariners at Orioles,Oriole Park at Camden Yards - Baltimore,,07/20/20,07/20/20,10:05 PM,10:05 PM,False,True,07/20/20,06:05 PM,06:05 PM,FREE,BUSY
166,07/21/20,07:05 PM,07:05 PM,Mariners at Orioles,Oriole Park at Camden Yards - Baltimore,,07/21/20,07/21/20,10:05 PM,10:05 PM,False,True,07/21/20,06:05 PM,06:05 PM,FREE,BUSY
167,07/22/20,12:35 PM,12:35 PM,Mariners at Orioles,Oriole Park at Camden Yards - Baltimore,,07/22/20,07/22/20,03:35 PM,03:35 PM,False,True,07/22/20,11:35 AM,11:35 AM,FREE,BUSY
168,07/24/20,07:05 PM,07:05 PM,Athletics at Orioles,Oriole Park at Camden Yards - Baltimore,,07/24/20,07/24/20,10:05 PM,10:05 PM,False,True,07/24/20,06:05 PM,06:05 PM,FREE,BUSY
169,07/25/20,07:05 PM,07:05 PM,Athletics at Orioles,Oriole Park at Camden Yards - Baltimore,,07/25/20,07/25/20,10:05 PM,10:05 PM,False,True,07/25/20,06:05 PM,06:05 PM,FREE,BUSY
170,07/26/20,01:05 PM,01:05 PM,Athletics at Orioles,Oriole Park at Camden Yards - Baltimore,,07/26/20,07/26/20,04:05 PM,04:05 PM,False,True,07/26/20,12:05 PM,12:05 PM,FREE,BUSY
171,08/04/20,07:05 PM,07:05 PM,Red Sox at Orioles,Oriole Park at Camden Yards - Baltimore,,08/04/20,08/04/20,10:05 PM,10:05 PM,False,True,08/04/20,06:05 PM,06:05 PM,FREE,BUSY
172,08/05/20,07:05 PM,07:05 PM,Red Sox at Orioles,Oriole Park at Camden Yards - Baltimore,,08/05/20,08/05/20,10:05 PM,10:05 PM,False,True,08/05/20,06:05 PM,06:05 PM,FREE,BUSY
173,08/06/20,07:05 PM,07:05 PM,Red Sox at Orioles,Oriole Park at Camden Yards - Baltimore,,08/06/20,08/06/20,10:05 PM,10:05 PM,False,True,08/06/20,06:05 PM,06:05 PM,FREE,BUSY
174,08/08/20,07:05 PM,07:05 PM,Nationals at Orioles,Oriole Park at Camden Yards - Baltimore,,08/08/20,08/08/20,10:05 PM,10:05 PM,False,True,08/08/20,06:05 PM,06:05 PM,FREE,BUSY
175,08/09/20,01:05 PM,01:05 PM,Nationals at Orioles,Oriole Park at Camden Yards - Baltimore,,08/09/20,08/09/20,04:05 PM,04:05 PM,False,True,08/09/20,12:05 PM,12:05 PM,FREE,BUSY
176,08/20/20,07:05 PM,07:05 PM,Red Sox at Orioles,Oriole Park at Camden Yards - Baltimore,,08/20/20,08/20/20,10:05 PM,10:05 PM,False,True,08/20/20,06:05 PM,06:05 PM,FREE,BUSY
177,08/21/20,07:05 PM,07:05 PM,Red Sox at Orioles,Oriole Park at Camden Yards - Baltimore,,08/21/20,08/21/20,10:05 PM,10:05 PM,False,True,08/21/20,06:05 PM,06:05 PM,FREE,BUSY
178,08/22/20,04:05 PM,04:05 PM,Red Sox at Orioles,Oriole Park at Camden Yards - Baltimore,,08/22/20,08/22/20,07:05 PM,07:05 PM,False,True,08/22/20,03:05 PM,03:05 PM,FREE,BUSY
179,08/23/20,07:10 PM,07:10 PM,Red Sox at Orioles,BB&T Ballpark - Williamsport,,08/23/20,08/23/20,10:10 PM,10:10 PM,False,True,08/23/20,06:10 PM,06:10 PM,FREE,BUSY
180,09/04/20,07:05 PM,07:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,,09/04/20,09/04/20,10:05 PM,10:05 PM,False,True,09/04/20,06:05 PM,06:05 PM,FREE,BUSY
181,09/05/20,07:05 PM,07:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,,09/05/20,09/05/20,10:05 PM,10:05 PM,False,True,09/05/20,06:05 PM,06:05 PM,FREE,BUSY
182,09/06/20,01:05 PM,01:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,,09/06/20,09/06/20,04:05 PM,04:05 PM,False,True,09/06/20,12:05 PM,12:05 PM,FREE,BUSY
183,09/07/20,01:05 PM,01:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,,09/07/20,09/07/20,04:05 PM,04:05 PM,False,True,09/07/20,12:05 PM,12:05 PM,FREE,BUSY
184,09/08/20,06:35 PM,06:35 PM,Blue Jays at Orioles,Oriole Park at Camden Yards - Baltimore,,09/08/20,09/08/20,09:35 PM,09:35 PM,False,True,09/08/20,05:35 PM,05:35 PM,FREE,BUSY
185,09/09/20,06:35 PM,06:35 PM,Blue Jays at Orioles,Oriole Park at Camden Yards - Baltimore,,09/09/20,09/09/20,09:35 PM,09:35 PM,False,True,09/09/20,05:35 PM,05:35 PM,FREE,BUSY
186,09/10/20,06:35 PM,06:35 PM,Blue Jays at Orioles,Oriole Park at Camden Yards - Baltimore,,09/10/20,09/10/20,09:35 PM,09:35 PM,False,True,09/10/20,05:35 PM,05:35 PM,FREE,BUSY
187,09/11/20,07:05 PM,07:05 PM,Brewers at Orioles,Oriole Park at Camden Yards - Baltimore,,09/11/20,09/11/20,10:05 PM,10:05 PM,False,True,09/11/20,06:05 PM,06:05 PM,FREE,BUSY
188,09/12/20,07:05 PM,07:05 PM,Brewers at Orioles,Oriole Park at Camden Yards - Baltimore,,09/12/20,09/12/20,10:05 PM,10:05 PM,False,True,09/12/20,06:05 PM,06:05 PM,FREE,BUSY
189,09/13/20,01:05 PM,01:05 PM,Brewers at Orioles,Oriole Park at Camden Yards - Baltimore,,09/13/20,09/13/20,04:05 PM,04:05 PM,False,True,09/13/20,12:05 PM,12:05 PM,FREE,BUSY
190,09/21/20,06:35 PM,06:35 PM,Rays at Orioles,Oriole Park at Camden Yards - Baltimore,,09/21/20,09/21/20,09:35 PM,09:35 PM,False,True,09/21/20,05:35 PM,05:35 PM,FREE,BUSY
191,09/22/20,06:35 PM,06:35 PM,Rays at Orioles,Oriole Park at Camden Yards - Baltimore,,09/22/20,09/22/20,09:35 PM,09:35 PM,False,True,09/22/20,05:35 PM,05:35 PM,FREE,BUSY
192,09/23/20,06:35 PM,06:35 PM,Rays at Orioles,Oriole Park at Camden Yards - Baltimore,,09/23/20,09/23/20,09:35 PM,09:35 PM,False,True,09/23/20,05:35 PM,05:35 PM,FREE,BUSY
193,09/24/20,06:35 PM,06:35 PM,Rays at Orioles,Oriole Park at Camden Yards - Baltimore,,09/24/20,09/24/20,09:35 PM,09:35 PM,False,True,09/24/20,05:35 PM,05:35 PM,FREE,BUSY
