,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
125,04/24/20,07:15 PM,10:15 PM,Nationals at Giants,Oracle Park - San Francisco,,04/24/20,04/25/20,10:15 PM,01:15 AM,False,True,04/24/20,06:15 PM,09:15 PM,FREE,BUSY
126,04/25/20,,,Nationals at Giants - Time TBD,Oracle Park - San Francisco,,04/25/20,04/25/20,,,False,True,04/25/20,,,FREE,BUSY
127,04/26/20,01:05 PM,04:05 PM,Nationals at Giants,Oracle Park - San Francisco,,04/26/20,04/26/20,04:05 PM,07:05 PM,False,True,04/26/20,12:05 PM,03:05 PM,FREE,BUSY
128,04/27/20,06:45 PM,09:45 PM,Phillies at Giants,Oracle Park - San Francisco,,04/27/20,04/28/20,09:45 PM,12:45 AM,False,True,04/27/20,05:45 PM,08:45 PM,FREE,BUSY
129,04/28/20,06:45 PM,09:45 PM,Phillies at Giants,Oracle Park - San Francisco,,04/28/20,04/29/20,09:45 PM,12:45 AM,False,True,04/28/20,05:45 PM,08:45 PM,FREE,BUSY
130,04/29/20,12:45 PM,03:45 PM,Phillies at Giants,Oracle Park - San Francisco,,04/29/20,04/29/20,03:45 PM,06:45 PM,False,True,04/29/20,11:45 AM,02:45 PM,FREE,BUSY
131,05/08/20,07:15 PM,10:15 PM,White Sox at Giants,Oracle Park - San Francisco,,05/08/20,05/09/20,10:15 PM,01:15 AM,False,True,05/08/20,06:15 PM,09:15 PM,FREE,BUSY
132,05/09/20,,,White Sox at Giants - Time TBD,Oracle Park - San Francisco,,05/09/20,05/09/20,,,False,True,05/09/20,,,FREE,BUSY
133,05/10/20,01:05 PM,04:05 PM,White Sox at Giants,Oracle Park - San Francisco,,05/10/20,05/10/20,04:05 PM,07:05 PM,False,True,05/10/20,12:05 PM,03:05 PM,FREE,BUSY
134,05/15/20,07:15 PM,10:15 PM,Braves at Giants,Oracle Park - San Francisco,,05/15/20,05/16/20,10:15 PM,01:15 AM,False,True,05/15/20,06:15 PM,09:15 PM,FREE,BUSY
135,05/16/20,,,Braves at Giants - Time TBD,Oracle Park - San Francisco,,05/16/20,05/16/20,,,False,True,05/16/20,,,FREE,BUSY
136,05/17/20,01:05 PM,04:05 PM,Braves at Giants,Oracle Park - San Francisco,,05/17/20,05/17/20,04:05 PM,07:05 PM,False,True,05/17/20,12:05 PM,03:05 PM,FREE,BUSY
137,05/19/20,06:45 PM,09:45 PM,Tigers at Giants,Oracle Park - San Francisco,,05/19/20,05/20/20,09:45 PM,12:45 AM,False,True,05/19/20,05:45 PM,08:45 PM,FREE,BUSY
138,05/20/20,12:45 PM,03:45 PM,Tigers at Giants,Oracle Park - San Francisco,,05/20/20,05/20/20,03:45 PM,06:45 PM,False,True,05/20/20,11:45 AM,02:45 PM,FREE,BUSY
139,05/29/20,07:15 PM,10:15 PM,Rockies at Giants,Oracle Park - San Francisco,,05/29/20,05/30/20,10:15 PM,01:15 AM,False,True,05/29/20,06:15 PM,09:15 PM,FREE,BUSY
140,05/30/20,04:15 PM,07:15 PM,Rockies at Giants,Oracle Park - San Francisco,Local TV: FOX,05/30/20,05/30/20,07:15 PM,10:15 PM,False,True,05/30/20,03:15 PM,06:15 PM,FREE,BUSY
141,05/31/20,01:05 PM,04:05 PM,Rockies at Giants,Oracle Park - San Francisco,,05/31/20,05/31/20,04:05 PM,07:05 PM,False,True,05/31/20,12:05 PM,03:05 PM,FREE,BUSY
142,06/01/20,06:45 PM,09:45 PM,Padres at Giants,Oracle Park - San Francisco,,06/01/20,06/02/20,09:45 PM,12:45 AM,False,True,06/01/20,05:45 PM,08:45 PM,FREE,BUSY
143,06/02/20,06:45 PM,09:45 PM,Padres at Giants,Oracle Park - San Francisco,,06/02/20,06/03/20,09:45 PM,12:45 AM,False,True,06/02/20,05:45 PM,08:45 PM,FREE,BUSY
144,06/03/20,06:45 PM,09:45 PM,Padres at Giants,Oracle Park - San Francisco,,06/03/20,06/04/20,09:45 PM,12:45 AM,False,True,06/03/20,05:45 PM,08:45 PM,FREE,BUSY
145,06/04/20,12:45 PM,03:45 PM,Padres at Giants,Oracle Park - San Francisco,,06/04/20,06/04/20,03:45 PM,06:45 PM,False,True,06/04/20,11:45 AM,02:45 PM,FREE,BUSY
146,06/09/20,06:45 PM,09:45 PM,Pirates at Giants,Oracle Park - San Francisco,,06/09/20,06/10/20,09:45 PM,12:45 AM,False,True,06/09/20,05:45 PM,08:45 PM,FREE,BUSY
147,06/10/20,06:45 PM,09:45 PM,Pirates at Giants,Oracle Park - San Francisco,,06/10/20,06/11/20,09:45 PM,12:45 AM,False,True,06/10/20,05:45 PM,08:45 PM,FREE,BUSY
148,06/11/20,12:45 PM,03:45 PM,Pirates at Giants,Oracle Park - San Francisco,,06/11/20,06/11/20,03:45 PM,06:45 PM,False,True,06/11/20,11:45 AM,02:45 PM,FREE,BUSY
149,06/12/20,07:15 PM,10:15 PM,Marlins at Giants,Oracle Park - San Francisco,,06/12/20,06/13/20,10:15 PM,01:15 AM,False,True,06/12/20,06:15 PM,09:15 PM,FREE,BUSY
150,06/13/20,,,Marlins at Giants - Time TBD,Oracle Park - San Francisco,,06/13/20,06/13/20,,,False,True,06/13/20,,,FREE,BUSY
151,06/14/20,01:05 PM,04:05 PM,Marlins at Giants,Oracle Park - San Francisco,,06/14/20,06/14/20,04:05 PM,07:05 PM,False,True,06/14/20,12:05 PM,03:05 PM,FREE,BUSY
152,06/22/20,06:45 PM,09:45 PM,Mets at Giants,Oracle Park - San Francisco,,06/22/20,06/23/20,09:45 PM,12:45 AM,False,True,06/22/20,05:45 PM,08:45 PM,FREE,BUSY
153,06/23/20,06:45 PM,09:45 PM,Mets at Giants,Oracle Park - San Francisco,,06/23/20,06/24/20,09:45 PM,12:45 AM,False,True,06/23/20,05:45 PM,08:45 PM,FREE,BUSY
154,06/24/20,06:45 PM,09:45 PM,Mets at Giants,Oracle Park - San Francisco,,06/24/20,06/25/20,09:45 PM,12:45 AM,False,True,06/24/20,05:45 PM,08:45 PM,FREE,BUSY
155,06/25/20,12:45 PM,03:45 PM,Mets at Giants,Oracle Park - San Francisco,,06/25/20,06/25/20,03:45 PM,06:45 PM,False,True,06/25/20,11:45 AM,02:45 PM,FREE,BUSY
156,06/26/20,07:15 PM,10:15 PM,Dodgers at Giants,Oracle Park - San Francisco,,06/26/20,06/27/20,10:15 PM,01:15 AM,False,True,06/26/20,06:15 PM,09:15 PM,FREE,BUSY
157,06/27/20,04:15 PM,07:15 PM,Dodgers at Giants,Oracle Park - San Francisco,Local TV: FOX,06/27/20,06/27/20,07:15 PM,10:15 PM,False,True,06/27/20,03:15 PM,06:15 PM,FREE,BUSY
158,06/28/20,01:05 PM,04:05 PM,Dodgers at Giants,Oracle Park - San Francisco,,06/28/20,06/28/20,04:05 PM,07:05 PM,False,True,06/28/20,12:05 PM,03:05 PM,FREE,BUSY
159,07/07/20,06:45 PM,09:45 PM,Athletics at Giants,Oracle Park - San Francisco,,07/07/20,07/08/20,09:45 PM,12:45 AM,False,True,07/07/20,05:45 PM,08:45 PM,FREE,BUSY
160,07/08/20,06:45 PM,09:45 PM,Athletics at Giants,Oracle Park - San Francisco,,07/08/20,07/09/20,09:45 PM,12:45 AM,False,True,07/08/20,05:45 PM,08:45 PM,FREE,BUSY
