,START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
78,08/17/19,06:40 PM,06:40 PM,Cardinals at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,08/17/19,08/17/19,09:40 PM,09:40 PM,False,True,08/17/19,05:40 PM,05:40 PM,FREE,BUSY
79,08/18/19,01:10 PM,01:10 PM,Cardinals at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,08/18/19,08/18/19,04:10 PM,04:10 PM,False,True,08/18/19,12:10 PM,12:10 PM,FREE,BUSY
80,08/19/19,07:10 PM,07:10 PM,Padres at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,08/19/19,08/19/19,10:10 PM,10:10 PM,False,True,08/19/19,06:10 PM,06:10 PM,FREE,BUSY
81,08/20/19,07:10 PM,07:10 PM,Padres at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,08/20/19,08/20/19,10:10 PM,10:10 PM,False,True,08/20/19,06:10 PM,06:10 PM,FREE,BUSY
82,08/21/19,12:35 PM,12:35 PM,Padres at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,08/21/19,08/21/19,03:35 PM,03:35 PM,False,True,08/21/19,11:35 AM,11:35 AM,FREE,BUSY
83,09/02/19,02:10 PM,02:10 PM,Phillies at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,09/02/19,09/02/19,05:10 PM,05:10 PM,False,True,09/02/19,01:10 PM,01:10 PM,FREE,BUSY
84,09/03/19,06:40 PM,06:40 PM,Phillies at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,09/03/19,09/03/19,09:40 PM,09:40 PM,False,True,09/03/19,05:40 PM,05:40 PM,FREE,BUSY
85,09/04/19,06:40 PM,06:40 PM,Phillies at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,09/04/19,09/04/19,09:40 PM,09:40 PM,False,True,09/04/19,05:40 PM,05:40 PM,FREE,BUSY
86,09/05/19,12:35 PM,12:35 PM,Phillies at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,09/05/19,09/05/19,03:35 PM,03:35 PM,False,True,09/05/19,11:35 AM,11:35 AM,FREE,BUSY
87,09/06/19,07:10 PM,07:10 PM,D-backs at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,09/06/19,09/06/19,10:10 PM,10:10 PM,False,True,09/06/19,06:10 PM,06:10 PM,FREE,BUSY
88,09/07/19,04:10 PM,04:10 PM,D-backs at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,09/07/19,09/07/19,07:10 PM,07:10 PM,False,True,09/07/19,03:10 PM,03:10 PM,FREE,BUSY
89,09/08/19,01:10 PM,01:10 PM,D-backs at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,09/08/19,09/08/19,04:10 PM,04:10 PM,False,True,09/08/19,12:10 PM,12:10 PM,FREE,BUSY
90,09/20/19,07:10 PM,07:10 PM,Mets at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,09/20/19,09/20/19,10:10 PM,10:10 PM,False,True,09/20/19,06:10 PM,06:10 PM,FREE,BUSY
91,09/21/19,04:10 PM,04:10 PM,Mets at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,09/21/19,09/21/19,07:10 PM,07:10 PM,False,True,09/21/19,03:10 PM,03:10 PM,FREE,BUSY
92,09/22/19,01:10 PM,01:10 PM,Mets at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,09/22/19,09/22/19,04:10 PM,04:10 PM,False,True,09/22/19,12:10 PM,12:10 PM,FREE,BUSY
93,09/24/19,06:40 PM,06:40 PM,Brewers at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,09/24/19,09/24/19,09:40 PM,09:40 PM,False,True,09/24/19,05:40 PM,05:40 PM,FREE,BUSY
94,09/25/19,06:40 PM,06:40 PM,Brewers at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O ----- Local Radio: WLW 700- Reds Radio Network,09/25/19,09/25/19,09:40 PM,09:40 PM,False,True,09/25/19,05:40 PM,05:40 PM,FREE,BUSY
95,09/26/19,12:35 PM,12:35 PM,Brewers at Reds,Great American Ball Park - Cincinnati,Local TV: FS-O- MLBN (out-of-market only) ----- Local Radio: WLW 700- Reds Radio Network,09/26/19,09/26/19,03:35 PM,03:35 PM,False,True,09/26/19,11:35 AM,11:35 AM,FREE,BUSY
